Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
401.000000000000060E+0	-268.213375313272210E-12	875.671458395004420E-12
402.000000000000060E+0	393.029229951641020E-12	-79.006307601498148E-12
403.000000000000060E+0	-3.943317999559670E-9	2.676663869409408E-9
404.000000000000060E+0	-10.205431374530844E-9	1.155766946581687E-9
405.000000000000060E+0	-1.682516433613814E-9	1.982312591371857E-9
406.000000000000060E+0	-4.298651999088657E-9	91.954892959588482E-12
407.000000000000060E+0	-8.749408175878717E-9	4.683205663823161E-9
408.000000000000060E+0	3.429497932416391E-9	5.415435585891678E-9
409.000000000000060E+0	-6.766778843579716E-9	10.931980397225216E-9
410.000000000000060E+0	-8.468849313171491E-9	5.462689520949217E-9
411.000000000000060E+0	-3.183058016394884E-9	-2.513190565018201E-9
412.000000000000060E+0	-5.258740421041790E-9	1.000855046357286E-9
413.000000000000060E+0	-1.817489005018503E-9	684.664911219910190E-12
414.000000000000060E+0	-2.708401867067917E-9	-4.106134752414850E-9
415.000000000000060E+0	-4.734341168650448E-9	-3.501969545282741E-9
416.000000000000060E+0	-647.787542723729040E-12	2.908007871228486E-9
417.000000000000060E+0	-3.986903722708108E-9	754.452221330929340E-12
418.000000000000060E+0	-5.860643286733547E-9	532.154323610809920E-12
419.000000000000060E+0	-3.047667510916361E-9	1.419037232035569E-9
420.000000000000060E+0	-4.581741495919934E-9	2.114785189099358E-9
421.000000000000060E+0	-5.603508237976155E-9	5.266410659956873E-9
422.000000000000060E+0	-6.332664804433889E-9	-3.761795112239769E-9
